Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,Metadata_control_index,n_pos_pairs,n_total_pairs,average_precision,p_value,p < 0.05,-log10(AP p-value),Features
SmallIrregular,0,43239d1e-26ae-4e80-a88a-296117805611,1064,568,LT0030_17,184,50,1,LT0030_17_184,LT0030_17/LT0030_17_184_50.tif,RGR,1,-1,69,3969,0.03707835353126064,0.0040995902,True,2.3872595,cp
SmallIrregular,0,86ba0488-93bc-4bb1-9857-5a8250b706c6,1095,513,LT0030_17,184,50,1,LT0030_17_184,LT0030_17/LT0030_17_184_50.tif,RGR,1,-1,69,3969,0.029596390516691388,0.02669733,True,1.5735321,cp
SmallIrregular,0,9095517d-75ea-48f1-911d-8388cf0aa373,249,276,LT0030_17,184,50,1,LT0030_17_184,LT0030_17/LT0030_17_184_50.tif,RGR,1,-1,69,3969,0.01474674045304252,0.97940207,False,0.009038985,cp
SmallIrregular,0,b7deafc3-370a-4360-9c58-871c797b8eea,167,662,LT0030_17,58,37,1,LT0030_17_58,LT0030_17/LT0030_17_58_37.tif,OR2H1,1,-1,31,3931,0.008369317999442087,0.6021398,False,0.2203027,cp
SmallIrregular,0,f7b795ca-e0a1-4ee4-9d13-4c8ad024025e,339,749,LT0032_01,137,49,1,LT0032_01_137,LT0032_01/LT0032_01_137_49.tif,MAP2K1IP1,1,-1,6,3906,0.0013512303679448286,0.8959104,False,0.04773543,cp
SmallIrregular,0,ac57f911-3086-437a-ad4c-4de53edb58b7,846,890,LT0032_01,137,49,1,LT0032_01_137,LT0032_01/LT0032_01_137_49.tif,MAP2K1IP1,1,-1,6,3906,0.0018905214713276035,0.5849415,False,0.23288757,cp
SmallIrregular,0,fbaea467-d7d3-452c-8b9c-cc680338b188,945,818,LT0032_01,137,49,1,LT0032_01_137,LT0032_01/LT0032_01_137_49.tif,MAP2K1IP1,1,-1,6,3906,0.0014718778175219062,0.8209179,False,0.08570027,cp
SmallIrregular,0,19c2375f-124a-479c-bc2c-cb383ef07e8d,452,521,LT0038_01,245,81,1,LT0038_01_245,LT0038_01/LT0038_01_245_81.tif,ZADH1,1,-1,40,3940,0.020866180953990916,0.03369663,True,1.4724135,cp
SmallIrregular,0,546c419a-25ac-4df2-8ca9-93fc407d2b68,763,446,LT0038_01,245,81,1,LT0038_01_245,LT0038_01/LT0038_01_245_81.tif,ZADH1,1,-1,40,3940,0.04193080166080374,0.0009999,True,3.0000434,cp
SmallIrregular,0,b889fe51-2ae4-45b0-a579-4cea123c3cf5,1175,428,LT0039_45,136,53,1,LT0039_45_136,LT0039_45/LT0039_45_136_53.tif,MAPKAPK5,1,-1,3,3903,0.0024208195967290774,0.18978103,False,0.7217472,cp
SmallIrregular,0,4bf22426-7a48-499c-9005-6e7441ea7802,467,598,LT0039_45,136,62,1,LT0039_45_136,LT0039_45/LT0039_45_136_62.tif,MAPKAPK5,1,-1,3,3903,0.001510782812949896,0.3629637,False,0.4401368,cp
SmallIrregular,0,b3426d85-51c8-4754-bf4d-7725dff609a9,1261,334,LT0039_45,136,62,1,LT0039_45_136,LT0039_45/LT0039_45_136_62.tif,MAPKAPK5,1,-1,3,3903,0.0006364459610149052,0.9518048,False,0.021452103,cp
SmallIrregular,0,63c8f234-1a84-4341-8674-f26f39c70978,499,622,LT0039_45,136,62,1,LT0039_45_136,LT0039_45/LT0039_45_136_62.tif,MAPKAPK5,1,-1,3,3903,0.00276920949436482,0.15738426,False,0.8030387,cp
SmallIrregular,0,46417aac-0efb-4cec-bbda-ef40959a9008,597,303,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.011452378814883393,0.03609639,True,1.4425362,cp
SmallIrregular,0,5fe08d09-d0fb-4b2c-850f-93c9608f81cd,562,119,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.0038976065000736384,0.22387761,False,0.64998937,cp
SmallIrregular,0,0909fe9a-e721-49e4-8a6c-a404ff700938,470,382,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.005885327816056566,0.09869013,False,1.0057263,cp
SmallIrregular,0,0d12772b-0475-4c8d-bf7a-b2108a5eb9ce,509,594,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.008948857782070774,0.05109489,False,1.2916225,cp
SmallIrregular,0,0c8cf7e3-c251-4e2f-8d0c-a8aa26d64a12,434,389,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.014563100328936771,0.02569743,True,1.5901103,cp
SmallIrregular,0,977a56fc-d7b1-4e9f-90a4-169e0b52a784,749,80,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.0037567578010742958,0.24127588,False,0.6174861,cp
SmallIrregular,0,eb45639d-8cc0-49fd-a4f4-52e671e9f0f1,369,712,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.018540908062120335,0.0179982,True,1.7447709,cp
SmallIrregular,0,8c120ba0-e111-4493-87db-e22de323978f,601,538,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.0029510478743943816,0.40735927,False,0.3900224,cp
SmallIrregular,0,77fcf741-21b5-42d9-b712-cba215bc0902,1059,272,LT0044_02,139,73,1,LT0044_02_139,LT0044_02/LT0044_02_139_73.tif,SLC12A5,1,-1,8,3908,0.0038774194391152242,0.2259774,False,0.645935,cp
SmallIrregular,0,b54a47f2-a1fe-4920-8854-fb205c478863,451,185,LT0048_13,69,7,1,LT0048_13_69,LT0048_13/LT0048_13_69_7.tif,TOP1,1,-1,70,3970,0.021816327485342814,0.17858215,False,0.748162,cp
SmallIrregular,0,d21b1ddc-07c8-447f-bddb-1cad91f5a1f0,467,639,LT0091_30,169,21,1,LT0091_30_169,LT0091_30/LT0091_30_169_21.tif,ENSG00000165675,1,-1,38,3938,0.010695664169601393,0.48825118,False,0.3113567,cp
SmallIrregular,0,37d7c2fa-3048-4a9c-a5ad-65578dfceb36,246,920,LT0091_30,169,21,1,LT0091_30_169,LT0091_30/LT0091_30_169_21.tif,ENSG00000165675,1,-1,38,3938,0.02320839179699666,0.01709829,True,1.7670473,cp
SmallIrregular,0,16f23788-01a3-462d-b77f-8d3e77c45b26,599,382,LT0091_30,169,21,1,LT0091_30_169,LT0091_30/LT0091_30_169_21.tif,ENSG00000165675,1,-1,38,3938,0.010690176386107452,0.48955104,False,0.31020203,cp
SmallIrregular,0,1c0e1597-26d1-47d1-98fc-0f2176ef6abc,790,452,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.010151646042872524,0.5982402,False,0.22312441,cp
SmallIrregular,0,093a66d3-4fc6-4849-b557-fe385800f750,82,676,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.027446352683267807,0.0109989,True,1.9586507,cp
SmallIrregular,0,cab8dc30-9703-4558-a97f-c485e5be65fe,795,519,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.011569058736009125,0.34646535,False,0.4603402,cp
SmallIrregular,0,107bb22e-2623-4db7-9ede-5d4bad36bf24,65,619,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.02495168902446249,0.01319868,True,1.8794695,cp
SmallIrregular,0,ec32febf-7638-4b2f-af36-f1587ddeb663,524,506,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.032164701974609466,0.00889911,True,2.0506535,cp
SmallIrregular,0,4156fd28-d52b-4a74-8a9c-7cfd047e1fd0,312,953,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.03966081022942117,0.00289971,True,2.5376453,cp
SmallIrregular,0,f6b5d714-f086-47fd-bb85-e78f339696db,235,917,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.018334632455889854,0.039296072,True,1.4056509,cp
SmallIrregular,0,09521679-6af8-48c8-b6bd-a2ef75ad19d3,247,961,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.03400574670430628,0.00879912,True,2.0555608,cp
SmallIrregular,0,3e97abd9-710e-454f-ab29-9f29bf129840,360,655,LT0094_01,319,34,1,LT0094_01_319,LT0094_01/LT0094_01_319_34.tif,ENSG00000177426,1,-1,79,3979,0.19229756957353547,9.999e-05,True,4.0000434,cp
SmallIrregular,0,a0654dfb-e74b-4071-a9e4-7a1a08dd0b39,500,666,LT0094_01,319,34,1,LT0094_01_319,LT0094_01/LT0094_01_319_34.tif,ENSG00000177426,1,-1,79,3979,0.06313277580346008,9.999e-05,True,4.0000434,cp
SmallIrregular,0,c9bfdd72-78ee-4de3-bc5d-6852612e458f,447,731,LT0094_01,319,34,1,LT0094_01_319,LT0094_01/LT0094_01_319_34.tif,ENSG00000177426,1,-1,79,3979,0.09171569772815133,9.999e-05,True,4.0000434,cp
SmallIrregular,0,323d93cf-33bf-4e0b-b849-df62a12fa9c3,882,918,LT0094_01,319,36,1,LT0094_01_319,LT0094_01/LT0094_01_319_36.tif,ENSG00000177426,1,-1,79,3979,0.11601660369504053,9.999e-05,True,4.0000434,cp
SmallIrregular,0,e7b9be14-ace0-4cf1-bbb9-3b524789f65d,629,487,LT0094_01,319,36,1,LT0094_01_319,LT0094_01/LT0094_01_319_36.tif,ENSG00000177426,1,-1,79,3979,0.046703467299513864,0.00049995,True,3.3010733,cp
SmallIrregular,0,9cde17a9-5e90-4771-84af-a631b8db1ec5,1007,579,LT0094_01,319,36,1,LT0094_01_319,LT0094_01/LT0094_01_319_36.tif,ENSG00000177426,1,-1,79,3979,0.1029586848946918,9.999e-05,True,4.0000434,cp
SmallIrregular,0,3853d702-8acb-41a9-b1f6-074fd26ad905,980,558,LT0094_01,319,38,1,LT0094_01_319,LT0094_01/LT0094_01_319_38.tif,ENSG00000177426,1,-1,79,3979,0.03586230838470048,0.00849915,True,2.0706246,cp
SmallIrregular,0,7daccc29-9a60-42bb-8c46-ef8076d2ab9f,1068,24,LT0094_01,319,38,1,LT0094_01_319,LT0094_01/LT0094_01_319_38.tif,ENSG00000177426,1,-1,79,3979,0.02205553811290401,0.36566344,False,0.43691847,cp
SmallIrregular,0,6e0f79e8-dadb-4202-9033-972a4284e3b3,1067,24,LT0094_01,319,46,1,LT0094_01_319,LT0094_01/LT0094_01_319_46.tif,ENSG00000177426,1,-1,79,3979,0.03196971191419119,0.02449755,True,1.6108774,cp
SmallIrregular,0,1c314cf5-b843-49ad-a971-e419c793ef64,978,553,LT0094_01,319,60,1,LT0094_01_319,LT0094_01/LT0094_01_319_60.tif,ENSG00000177426,1,-1,79,3979,0.03854489522943199,0.00379962,True,2.4202597,cp
SmallIrregular,0,272a2c36-98c2-45be-8f12-52f7c8ccb030,1036,53,LT0094_01,319,60,1,LT0094_01_319,LT0094_01/LT0094_01_319_60.tif,ENSG00000177426,1,-1,79,3979,0.040470908781796794,0.00169983,True,2.7695944,cp
SmallIrregular,0,e7063481-88ae-46bf-bc60-0abd71d8e465,281,711,LT0094_01,319,66,1,LT0094_01_319,LT0094_01/LT0094_01_319_66.tif,ENSG00000177426,1,-1,79,3979,0.258415058060881,9.999e-05,True,4.0000434,cp
SmallIrregular,0,716aa24d-c953-47d3-9884-1c0f4b91342f,623,476,LT0094_01,319,66,1,LT0094_01_319,LT0094_01/LT0094_01_319_66.tif,ENSG00000177426,1,-1,79,3979,0.02931750496601863,0.0389961,True,1.4089788,cp
SmallIrregular,0,2c27c5b3-5383-4fe5-98cb-a3671d8bb1fa,1014,655,LT0094_01,319,66,1,LT0094_01_319,LT0094_01/LT0094_01_319_66.tif,ENSG00000177426,1,-1,79,3979,0.1671537342016468,9.999e-05,True,4.0000434,cp
SmallIrregular,0,7459ed13-18b1-4155-aa4f-d0df607c5884,1067,19,LT0094_01,319,66,1,LT0094_01_319,LT0094_01/LT0094_01_319_66.tif,ENSG00000177426,1,-1,79,3979,0.0652707965704814,9.999e-05,True,4.0000434,cp
SmallIrregular,0,7b29d0b6-6289-466b-8201-62c04a318b27,954,586,LT0094_01,319,85,1,LT0094_01_319,LT0094_01/LT0094_01_319_85.tif,ENSG00000177426,1,-1,79,3979,0.1359382181788158,9.999e-05,True,4.0000434,cp
SmallIrregular,0,5b5d9fa3-005e-4158-9420-e98d09ba4f04,1016,531,LT0094_01,319,85,1,LT0094_01_319,LT0094_01/LT0094_01_319_85.tif,ENSG00000177426,1,-1,79,3979,0.11013177024704625,9.999e-05,True,4.0000434,cp
SmallIrregular,0,5b157f98-aa81-4920-a3bb-3b0b486165d3,639,402,LT0094_04,319,5,1,LT0094_04_319,LT0094_04/LT0094_04_319_5.tif,ENSG00000177426,1,-1,79,3979,0.02954660486589932,0.0379962,True,1.4202598,cp
SmallIrregular,0,e198cb99-2f5e-40d0-b052-dfe669491188,492,910,LT0094_04,319,61,1,LT0094_04_319,LT0094_04/LT0094_04_319_61.tif,ENSG00000177426,1,-1,79,3979,0.16980529102120204,9.999e-05,True,4.0000434,cp
SmallIrregular,0,fcdcc3e0-8aaf-45b4-95a1-3ac7cc7dc6dc,493,908,LT0094_04,319,66,1,LT0094_04_319,LT0094_04/LT0094_04_319_66.tif,ENSG00000177426,1,-1,79,3979,0.2399906017065474,9.999e-05,True,4.0000434,cp
SmallIrregular,0,270c28a7-3ec9-4435-afbf-77f896e449fa,1217,573,LT0094_04,319,66,1,LT0094_04_319,LT0094_04/LT0094_04_319_66.tif,ENSG00000177426,1,-1,79,3979,0.07630650395584655,9.999e-05,True,4.0000434,cp
SmallIrregular,0,c26f4bd8-4e7a-41b7-8d3c-6c16a95fdd55,562,867,LT0094_04,319,66,1,LT0094_04_319,LT0094_04/LT0094_04_319_66.tif,ENSG00000177426,1,-1,79,3979,0.1881851505102496,9.999e-05,True,4.0000434,cp
SmallIrregular,0,e1ae4dfa-7f67-4af9-96b1-ce32853cb8ef,1213,573,LT0094_04,319,73,1,LT0094_04_319,LT0094_04/LT0094_04_319_73.tif,ENSG00000177426,1,-1,79,3979,0.02120748272513942,0.47835216,False,0.32025227,cp
SmallIrregular,0,cae0311f-ea0b-4c98-b7e6-7b4d04ddb13e,487,915,LT0094_04,319,89,1,LT0094_04_319,LT0094_04/LT0094_04_319_89.tif,ENSG00000177426,1,-1,79,3979,0.03656751047522693,0.00659934,True,2.1804996,cp
SmallIrregular,0,161760eb-7ba2-4915-ae99-88fe8b753aa1,1211,570,LT0094_04,319,89,1,LT0094_04_319,LT0094_04/LT0094_04_319_89.tif,ENSG00000177426,1,-1,79,3979,0.0933205094823725,9.999e-05,True,4.0000434,cp
SmallIrregular,0,0e1ecd0f-529c-4b27-bd22-92d7909b1395,1211,570,LT0094_04,319,93,1,LT0094_04_319,LT0094_04/LT0094_04_319_93.tif,ENSG00000177426,1,-1,79,3979,0.06287011445786352,9.999e-05,True,4.0000434,cp
SmallIrregular,0,d1d6947a-4702-403b-adb8-e44d41b8c600,485,917,LT0094_04,319,93,1,LT0094_04_319,LT0094_04/LT0094_04_319_93.tif,ENSG00000177426,1,-1,79,3979,0.17563569725753048,9.999e-05,True,4.0000434,cp
SmallIrregular,0,e5d97b2f-a615-40a2-afbb-d1759a61e538,661,12,LT0094_44,319,74,1,LT0094_44_319,LT0094_44/LT0094_44_319_74.tif,ENSG00000177426,1,-1,79,3979,0.15245203340121258,9.999e-05,True,4.0000434,cp
SmallIrregular,0,86261641-6f06-4dfb-98ab-03d839a0acd9,999,458,LT0094_44,319,74,1,LT0094_44_319,LT0094_44/LT0094_44_319_74.tif,ENSG00000177426,1,-1,79,3979,0.076050993875787,9.999e-05,True,4.0000434,cp
SmallIrregular,0,f9735645-cf77-4a0a-bbc7-447c0b62ceb1,638,21,LT0094_44,319,74,1,LT0094_44_319,LT0094_44/LT0094_44_319_74.tif,ENSG00000177426,1,-1,79,3979,0.09325970854799094,9.999e-05,True,4.0000434,cp
SmallIrregular,0,8483dd02-7c19-471e-b999-6a96d4172c32,644,664,LT0106_02,287,6,1,LT0106_02_287,LT0106_02/LT0106_02_287_6.tif,ENSG00000186143,1,-1,23,3923,0.008206365151792095,0.25567442,False,0.5923127,cp
SmallIrregular,0,0cc20f44-c5c1-49e5-b70f-0aca0ac923df,799,407,LT0106_02,287,33,1,LT0106_02_287,LT0106_02/LT0106_02_287_33.tif,ENSG00000186143,1,-1,23,3923,0.037716541063960204,0.00729927,True,2.1367207,cp
SmallIrregular,0,04e8644b-db9c-4c64-9a17-83a70c2680e9,104,428,LT0106_02,287,33,1,LT0106_02_287,LT0106_02/LT0106_02_287_33.tif,ENSG00000186143,1,-1,23,3923,0.011960595838456564,0.07269273,False,1.138509,cp
SmallIrregular,0,5768c146-36f5-4b29-a71b-f39e64c8f308,828,338,LT0106_02,287,33,1,LT0106_02_287,LT0106_02/LT0106_02_287_33.tif,ENSG00000186143,1,-1,23,3923,0.009327712257323624,0.1589841,False,0.79864633,cp
SmallIrregular,0,a67a618b-fa85-4478-9554-31f652c2a5d6,94,468,LT0106_02,287,33,1,LT0106_02_287,LT0106_02/LT0106_02_287_33.tif,ENSG00000186143,1,-1,23,3923,0.017902631030847632,0.02479752,True,1.6055918,cp
Polylobed,0,315d0b5c-cb1f-4a83-9d0c-218aa255491b,323,709,LT0012_29,252,83,1,LT0012_29_252,LT0012_29/LT0012_29_252_83.tif,FLJ37464,1,-1,9,3909,0.00349970402641815,0.35576442,False,0.4488375,cp
Polylobed,0,d4d7cb27-20eb-48e4-89ff-d743d8a7d9e6,1292,484,LT0012_29,252,83,1,LT0012_29_252,LT0012_29/LT0012_29_252_83.tif,FLJ37464,1,-1,9,3909,0.007711073449967599,0.06739326,False,1.1713836,cp
Polylobed,0,fdeba3b7-32e9-41e8-9524-c3695c038f49,685,861,LT0012_29,252,83,1,LT0012_29_252,LT0012_29/LT0012_29_252_83.tif,FLJ37464,1,-1,9,3909,0.004830622430562735,0.17448255,False,0.758248,cp
Polylobed,0,44861de6-4d22-438e-9520-ec5261e71dc1,636,797,LT0012_29,252,83,1,LT0012_29_252,LT0012_29/LT0012_29_252_83.tif,FLJ37464,1,-1,9,3909,0.003914211902165601,0.27557245,False,0.55976427,cp
Polylobed,0,cff3dbb9-381c-45bc-844d-78f9b71b3f2b,387,461,LT0012_29,252,83,1,LT0012_29_252,LT0012_29/LT0012_29_252_83.tif,FLJ37464,1,-1,9,3909,0.007564605155470874,0.07009299,False,1.1543255,cp
Polylobed,0,16e23737-4dca-45a6-9b78-57c62a0738e0,1273,454,LT0012_29,252,83,1,LT0012_29_252,LT0012_29/LT0012_29_252_83.tif,FLJ37464,1,-1,9,3909,0.002921363932087217,0.5144486,False,0.28865802,cp
Polylobed,0,f02361ed-fa03-4c87-a9e5-83fa8f533836,1287,369,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,53,3953,0.01681584366287522,0.21087891,False,0.67596686,cp
Polylobed,0,f9211266-0a68-4ebd-88fb-aec33388a407,543,134,LT0013_38,42,75,1,LT0013_38_42,LT0013_38/LT0013_38_42_75.tif,KIF14,1,-1,53,3953,0.024545209800171167,0.02629737,True,1.5800877,cp
Polylobed,0,1bc3c4c6-44a3-4466-bbb2-48e190c04ddf,300,493,LT0013_38,42,75,1,LT0013_38_42,LT0013_38/LT0013_38_42_75.tif,KIF14,1,-1,53,3953,0.014510919598233502,0.4930507,False,0.30710843,cp
Polylobed,0,6c1950fb-92ea-4210-9c15-8e077506800e,1116,515,LT0013_38,42,75,1,LT0013_38_42,LT0013_38/LT0013_38_42_75.tif,KIF14,1,-1,53,3953,0.02184586487893439,0.04779522,True,1.3206155,cp
Polylobed,0,b374de83-1792-4a53-8e73-f779e25da6c7,1056,285,LT0013_38,42,75,1,LT0013_38_42,LT0013_38/LT0013_38_42_75.tif,KIF14,1,-1,53,3953,0.012348383225931023,0.8743126,False,0.058333274,cp
Polylobed,0,e88a664b-15a2-4fce-a39f-9f14d02a0904,308,516,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.020681767771127013,0.0619938,False,1.2076517,cp
Polylobed,0,4f70f866-4ba2-4b8e-bbb1-13ea9b666700,731,90,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.027149178993574156,0.01869813,True,1.7282019,cp
Polylobed,0,ee9ce838-4275-4038-8dc2-edf18e5b9f0b,588,920,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.03371872763369411,0.00829917,True,2.0809653,cp
Polylobed,0,aff06e80-8246-442a-bf6a-4668d69bb3f4,382,159,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.0248349367268233,0.02489751,True,1.603844,cp
Polylobed,0,5f4346a3-4227-4fa5-82f4-2cf70f75ab19,1071,525,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.037117998812707394,0.00339966,True,2.4685645,cp
Polylobed,0,83c7d46b-01fd-40f3-ba01-f4fdb403fd18,1106,891,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.025982362179017154,0.021097891,True,1.675761,cp
Polylobed,0,3bf75197-dd5c-4b21-8a26-f844319ca6ca,343,92,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.016215621830011507,0.26217377,False,0.58141077,cp
Polylobed,0,8da586db-153b-444f-8786-4cd6fa64eee4,486,584,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,53,3953,0.012763262276456683,0.80981904,False,0.09161202,cp
Polylobed,0,f84dca21-7761-4d4a-8d03-00b1ee7cdfc3,652,197,LT0013_42,107,28,1,LT0013_42_107,LT0013_42/LT0013_42_107_28.tif,TUBB2,1,-1,96,3996,0.021119074863952453,0.96780324,False,0.014212929,cp
Polylobed,0,5dbd6fe8-917a-457e-9813-16dbe24f6704,595,243,LT0013_42,107,28,1,LT0013_42_107,LT0013_42/LT0013_42_107_28.tif,TUBB2,1,-1,96,3996,0.03582121667029428,0.022197781,True,1.6536905,cp
Polylobed,0,7e826862-1b5f-4a6b-9ced-a1b6c75e8e56,605,240,LT0013_42,107,39,1,LT0013_42_107,LT0013_42/LT0013_42_107_39.tif,TUBB2,1,-1,96,3996,0.03735026833513039,0.01489851,True,1.8268572,cp
Polylobed,0,57865b83-4f09-4c5a-bed4-22b04a00d98a,606,244,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,96,3996,0.03944311889365116,0.00949905,True,2.0223198,cp
Polylobed,0,b103d97f-d6c6-446f-a1b1-dfcfeffd282f,1076,564,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,96,3996,0.01816533521885914,0.9999,False,4.3438828e-05,cp
Polylobed,0,414cf77a-0a35-49e7-a9cd-ecf97df7e64f,1071,568,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,96,3996,0.02130716361064994,0.960404,False,0.01754605,cp
Polylobed,0,a3645743-0f54-4606-908f-443fbbf3cdd4,276,956,LT0013_42,107,76,1,LT0013_42_107,LT0013_42/LT0013_42_107_76.tif,TUBB2,1,-1,96,3996,0.018174713713029693,0.9999,False,4.3438828e-05,cp
Polylobed,0,b70dc74f-695e-4ed1-a47b-9b583a972632,670,196,LT0013_42,107,76,1,LT0013_42_107,LT0013_42/LT0013_42_107_76.tif,TUBB2,1,-1,96,3996,0.030726857666521556,0.08959104,False,1.0477355,cp
Polylobed,0,0d3ad09a-1e78-47bf-8906-a3eaa4f49ffd,854,689,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,48,3948,0.020896671098663378,0.04519548,True,1.344905,cp
Polylobed,0,cdc1bf98-b412-4993-98eb-e2f5238a1ad5,734,190,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,48,3948,0.040326161401198185,0.00159984,True,2.7959235,cp
Polylobed,0,8e409fed-d0a5-470f-9f93-88ece1c37cb0,307,881,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,48,3948,0.01773604825590595,0.10038996,False,0.99830973,cp
Polylobed,0,4ec139a7-75c0-475f-aefa-b8b88574398a,363,819,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,48,3948,0.030401528669082776,0.01429857,True,1.8447074,cp
Polylobed,0,7ddb135a-1ccc-45b4-9b5f-a24500e08846,775,752,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,48,3948,0.012165101617220536,0.70382965,False,0.15253244,cp
Polylobed,0,429d4a0d-7e23-4466-84f6-585a1cd3a499,1066,224,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,48,3948,0.04536493709947881,0.00119988,True,2.9208622,cp
Polylobed,0,37933bce-96e4-445c-87e4-7477301a1d4f,357,21,LT0017_19,365,65,1,LT0017_19_365,LT0017_19/LT0017_19_365_65.tif,KIF20A,1,-1,20,3920,0.04404591613009214,0.00449955,True,2.3468308,cp
Polylobed,0,6743aabc-deed-4286-9c44-4e040beec986,332,466,LT0017_19,365,65,1,LT0017_19_365,LT0017_19/LT0017_19_365_65.tif,KIF20A,1,-1,20,3920,0.030621075046561412,0.0077992203,True,2.1079488,cp
Polylobed,0,1d8ad1ac-adfc-4649-8d1b-5c78bdd50c9e,527,783,LT0017_19,365,83,1,LT0017_19_365,LT0017_19/LT0017_19_365_83.tif,KIF20A,1,-1,20,3920,0.01450938262692258,0.03509649,True,1.4547364,cp
Polylobed,0,8b497594-8de1-4f24-8ef3-608fddaa3d8b,843,188,LT0017_19,365,83,1,LT0017_19_365,LT0017_19/LT0017_19_365_83.tif,KIF20A,1,-1,20,3920,0.017701179273678497,0.02409759,True,1.6180264,cp
Polylobed,0,92592fc1-b645-4259-be04-9c532c10317c,928,413,LT0017_19,365,83,1,LT0017_19_365,LT0017_19/LT0017_19_365_83.tif,KIF20A,1,-1,20,3920,0.014087027993210271,0.03819618,True,1.4179801,cp
Polylobed,0,67f284db-10c5-410a-b14c-139f0caee6a7,1002,427,LT0017_19,365,83,1,LT0017_19_365,LT0017_19/LT0017_19_365_83.tif,KIF20A,1,-1,20,3920,0.004232339143313291,0.9529047,False,0.020950532,cp
