Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,Metadata_control_index,n_pos_pairs,n_total_pairs,average_precision,p_value,p < 0.05,-log10(AP p-value),Features
Prometaphase,0,360298e9-ed0a-46a9-9f88-6f9974356b53,486,930,LT0157_04,5,2,1,LT0157_04_5,LT0157_04/LT0157_04_5_2.tif,ENSG00000175216,1,-1,341,4241,0.12818559494574366,9.999e-05,True,4.0000434,cp
Prometaphase,0,78457f92-e196-4994-b5ae-e1cebe0785c3,200,710,LT0157_04,5,2,1,LT0157_04_5,LT0157_04/LT0157_04_5_2.tif,ENSG00000175216,1,-1,341,4241,0.22641514428566267,9.999e-05,True,4.0000434,cp
Prometaphase,0,5eb76f77-106c-4ab3-a88c-52200bab175b,540,852,LT0157_04,5,2,1,LT0157_04_5,LT0157_04/LT0157_04_5_2.tif,ENSG00000175216,1,-1,341,4241,0.05518017986145651,1.0,False,-0.0,cp
Prometaphase,0,1cee610b-d55e-4f08-9cf5-f0d44bf93d9a,726,999,LT0157_04,5,2,1,LT0157_04_5,LT0157_04/LT0157_04_5_2.tif,ENSG00000175216,1,-1,341,4241,0.1441931182997671,9.999e-05,True,4.0000434,cp
Prometaphase,0,f089b7d3-9ed0-46c6-9039-bdc6b24527fc,541,847,LT0157_04,5,17,1,LT0157_04_5,LT0157_04/LT0157_04_5_17.tif,ENSG00000175216,1,-1,341,4241,0.19483444696561708,9.999e-05,True,4.0000434,cp
Prometaphase,0,bf0a40ad-77dc-4841-b3d2-69b8a29c005b,497,903,LT0157_04,5,17,1,LT0157_04_5,LT0157_04/LT0157_04_5_17.tif,ENSG00000175216,1,-1,341,4241,0.0810704930459637,0.5693431,False,0.24462596,cp
Prometaphase,0,307cb1b7-855b-4996-9749-6821df086f8b,910,620,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,341,4241,0.16910211432653424,9.999e-05,True,4.0000434,cp
Grape,0,89bd267a-caaf-45e9-b6a8-a56c7cc01f1c,474,932,LT0019_06,140,70,1,LT0019_06_140,LT0019_06/LT0019_06_140_70.tif,DDOST,1,-1,76,3976,0.25590623131405155,9.999e-05,True,4.0000434,cp
Grape,0,4415caa6-a14d-4573-9815-9d0408d04c2a,176,767,LT0047_27,140,84,1,LT0047_27_140,LT0047_27/LT0047_27_140_84.tif,DNCH1,1,-1,76,3976,0.19825267205492306,9.999e-05,True,4.0000434,cp
Grape,0,f562f0b2-ffc9-4435-8682-238cad70c1c7,927,64,LT0065_06,54,93,1,LT0065_06_54,LT0065_06/LT0065_06_54_93.tif,CENPE,1,-1,76,3976,0.045301581001526516,0.00059994,True,3.221892,cp
Grape,0,90896683-5b1f-417f-9734-2608340510a1,921,537,LT0066_19,287,22,1,LT0066_19_287,LT0066_19/LT0066_19_287_22.tif,ch-TOG,1,-1,76,3976,0.09804482670053603,9.999e-05,True,4.0000434,cp
Grape,0,709ae82f-4573-480a-a433-d15c72f316b3,1296,466,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.12533272748804936,9.999e-05,True,4.0000434,cp
Grape,0,3659ebc7-789d-4fe8-8a92-cd2ae915be92,756,280,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.2748235792015459,9.999e-05,True,4.0000434,cp
Grape,0,e1dc4c1d-b825-450e-9f9f-fe19de151552,1070,492,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.20026548839821814,9.999e-05,True,4.0000434,cp
Grape,0,21f81782-34ea-411a-a3c2-437078ed828a,1229,475,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.1501786555940271,9.999e-05,True,4.0000434,cp
Grape,0,73f37cbb-3f64-4279-8aa9-4acc07a7ff7d,670,138,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.1813620839222399,9.999e-05,True,4.0000434,cp
Grape,0,98a90c7d-89a8-44c2-8976-71128bdadd7c,1037,554,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.2048369393189997,9.999e-05,True,4.0000434,cp
Grape,0,60f63843-7e0f-47e6-98dd-1670a1ac8996,463,435,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.20588634705897182,9.999e-05,True,4.0000434,cp
Grape,0,7db058e8-6b63-4c72-9817-65d987c560b9,466,471,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.25478456279117495,9.999e-05,True,4.0000434,cp
Grape,0,97ad7fe3-102c-4044-814a-7659377043b3,1122,641,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.10383179382925531,9.999e-05,True,4.0000434,cp
Grape,0,9549955e-ea42-4353-9ce3-ba3a9a16ee06,1283,620,LT0066_19,287,48,1,LT0066_19_287,LT0066_19/LT0066_19_287_48.tif,ch-TOG,1,-1,76,3976,0.11508390731233688,9.999e-05,True,4.0000434,cp
Grape,0,4fc1b8ae-daf0-4d24-9c45-efacac920c0a,839,166,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.1506720951919316,9.999e-05,True,4.0000434,cp
Grape,0,5fcdda3c-4387-4b54-9c37-90bff300bac3,938,559,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.033107978455543675,0.01879812,True,1.7258856,cp
Grape,0,c99c4fa5-e743-4614-84ce-22d018b11713,1319,264,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.1759629955347933,9.999e-05,True,4.0000434,cp
Grape,0,f5cbbc19-79ea-4529-805a-1981e87b7c19,302,513,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.09672701684740434,9.999e-05,True,4.0000434,cp
Grape,0,243d7a75-2909-48ec-9db0-7d3207aee5a2,410,804,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.035464942923687244,0.01009899,True,1.995722,cp
Grape,0,09a59245-d57f-4dc6-a10f-51e308483483,695,157,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.2773456499627109,9.999e-05,True,4.0000434,cp
Grape,0,ea24f1ab-df39-483b-8204-88155e5f5a1d,752,281,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.06948497229008055,9.999e-05,True,4.0000434,cp
Grape,0,6f91a549-3c86-4bce-9eca-57b5b0962e40,814,63,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.17301575533495026,9.999e-05,True,4.0000434,cp
Grape,0,47a4e2c4-2fe9-484d-9e78-ef9f2641f957,914,665,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.1920673180546543,9.999e-05,True,4.0000434,cp
Grape,0,d6f75559-9c3e-4d9f-8a39-af7ccb5a6bd0,936,612,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.12069052727617716,9.999e-05,True,4.0000434,cp
Grape,0,6078dd4c-bb2b-4b0d-9262-8f3c72f5df73,1261,585,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.08762223366961452,9.999e-05,True,4.0000434,cp
Grape,0,6b2538a5-1007-4f4f-8e71-1de399de0085,208,485,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.30448304189763614,9.999e-05,True,4.0000434,cp
Grape,0,831aca36-e71a-45a7-b230-068b9c50cfde,545,811,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.25562024691336843,9.999e-05,True,4.0000434,cp
Grape,0,e291d8f9-e58b-40e8-9013-2042b11e1758,1130,690,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.16916574940925022,9.999e-05,True,4.0000434,cp
Grape,0,bd975fb1-f646-40f7-a82a-a38bfaa6d912,478,785,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.05200128659975356,0.00019998,True,3.6990135,cp
Grape,0,c8c865e0-8273-4998-b224-c6cb0abadbe6,1127,656,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.26969054262387254,9.999e-05,True,4.0000434,cp
Grape,0,ad2c3137-38e1-4f3b-bedb-7fc121c02afc,486,408,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.2726674449764589,9.999e-05,True,4.0000434,cp
Grape,0,7f3e435e-45b7-4742-b37b-eb23ece3a02a,1181,517,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.22977129655587933,9.999e-05,True,4.0000434,cp
Grape,0,a459dc65-c50e-49fe-b0b0-9ba223272e43,957,172,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.10851331915048017,9.999e-05,True,4.0000434,cp
Grape,0,dd3ff8ab-60e0-4589-93a2-4b68df344b30,1228,386,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.1748331473606646,9.999e-05,True,4.0000434,cp
Grape,0,9d1304bc-94c6-4e43-a072-9b769084a689,1124,303,LT0066_19,287,75,1,LT0066_19_287,LT0066_19/LT0066_19_287_75.tif,ch-TOG,1,-1,76,3976,0.21670637025376044,9.999e-05,True,4.0000434,cp
Grape,0,2ba16475-974e-4ff3-91f4-bcd4364beb65,429,787,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.19320950238205167,9.999e-05,True,4.0000434,cp
Grape,0,d166005f-7de5-4b5b-bb7e-e7c1bb4392ea,955,185,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.2723845836876338,9.999e-05,True,4.0000434,cp
Grape,0,02c8a7e2-ca0e-412a-950d-04cf245e2e4e,1175,533,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.1614540036887447,9.999e-05,True,4.0000434,cp
Grape,0,e434d925-2718-4181-90a8-da1f410068aa,536,814,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.17734622751293175,9.999e-05,True,4.0000434,cp
Grape,0,a03db6a8-bcdf-441f-a1ee-702d24f62382,527,283,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.19939710938806457,9.999e-05,True,4.0000434,cp
Grape,0,116d5537-7a00-4c05-9232-8e08fc1943b1,590,190,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.13112429650538746,9.999e-05,True,4.0000434,cp
Grape,0,48ab50be-2280-4bb8-90ec-6a96e6961413,597,615,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.09987677807109052,9.999e-05,True,4.0000434,cp
Grape,0,fab6e4fe-b026-4700-8af0-4c8f0b980ca3,1201,303,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.10191607451523596,9.999e-05,True,4.0000434,cp
Grape,0,a1e3386a-52e6-4f80-b97c-ccafdec2777b,751,81,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.05745970313092715,0.00019998,True,3.6990135,cp
Grape,0,51578919-61ba-4ba4-b449-cc0c2e0fe935,887,937,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.13055061966474654,9.999e-05,True,4.0000434,cp
Grape,0,6d9373de-88de-480e-836e-ca5664bd7733,1102,313,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.08794399590980373,9.999e-05,True,4.0000434,cp
Grape,0,a2570f99-67f5-43c6-baea-f67b45276ff3,1241,828,LT0066_19,287,87,1,LT0066_19_287,LT0066_19/LT0066_19_287_87.tif,ch-TOG,1,-1,76,3976,0.18613878780410031,9.999e-05,True,4.0000434,cp
Grape,0,6604f0cb-baa3-4722-b40f-328f2b8b5c03,831,374,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.09787217417396384,9.999e-05,True,4.0000434,cp
Grape,0,90af7c30-0636-4595-9ec9-ca60437fc276,820,178,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.30207315823544806,9.999e-05,True,4.0000434,cp
Grape,0,78cb03f2-04a5-48f7-986c-386c92ff20cf,713,332,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.13556557982017442,9.999e-05,True,4.0000434,cp
Grape,0,d9dcd22c-3cdd-43ff-b919-fe8884525b0e,562,502,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.12176651919000041,9.999e-05,True,4.0000434,cp
Grape,0,0ba300e5-c8fd-41e5-ac71-b3eaec86717f,755,94,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.05325860373603732,0.00019998,True,3.6990135,cp
Grape,0,ab404288-696c-4cc9-9f39-acd9d7ed63bb,517,249,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.2363003660493935,9.999e-05,True,4.0000434,cp
Grape,0,3c339403-7a54-47d4-8701-9f9c98943e89,210,505,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.1566361539191513,9.999e-05,True,4.0000434,cp
Grape,0,44b30821-e200-485a-b93e-2245b36de80f,611,270,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.23674403487429707,9.999e-05,True,4.0000434,cp
Grape,0,c03bd1ee-e93a-4d2d-bd48-549d81c1692f,528,822,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.18580095355064208,9.999e-05,True,4.0000434,cp
Grape,0,324d4e1d-5bb6-48ae-afe7-c81ba1bec930,609,189,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.1536537007687072,9.999e-05,True,4.0000434,cp
Grape,0,53d5217d-206c-4db0-b074-aeab0d2f2b23,1098,318,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.030011436226852317,0.03219678,True,1.4921876,cp
Grape,0,9b350aa3-9e16-4b44-a545-a3f75abfe3f1,292,135,LT0084_46,3,80,1,LT0084_46_3,LT0084_46/LT0084_46_3_80.tif,ENSG00000138180,1,-1,76,3976,0.20250605743859398,9.999e-05,True,4.0000434,cp
Grape,0,0d77c78c-f5d9-47be-89b7-edefaf0f1e2b,334,948,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.13068796015566383,9.999e-05,True,4.0000434,cp
Grape,0,a748e366-2235-4a84-a9a2-d00886ee46de,857,415,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.1916614534394133,9.999e-05,True,4.0000434,cp
Grape,0,aa8a4650-b331-49b9-bb94-448402b5b050,633,527,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.23890097708100672,9.999e-05,True,4.0000434,cp
Grape,0,5408c67c-f393-4f40-9062-9def47f252ec,29,959,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.27074988883241086,9.999e-05,True,4.0000434,cp
Grape,0,532be16c-b664-4727-a978-cd1a37e6ae39,801,903,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.13137739920000935,9.999e-05,True,4.0000434,cp
Grape,0,901b30d3-f787-46e0-9cfe-2ff45c4606fe,279,555,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.014091788556291302,1.0,False,-0.0,cp
Grape,0,3fc71474-42ba-4e51-9723-b9ff8e756716,501,553,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.07873299519426875,9.999e-05,True,4.0000434,cp
Grape,0,e841c4f0-95e8-4200-a688-654cf88395d7,809,262,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.16452168903841474,9.999e-05,True,4.0000434,cp
Grape,0,cb89a4bd-dfaa-4b89-8521-903526dadbed,846,427,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.08601321789020887,9.999e-05,True,4.0000434,cp
Grape,0,ff7f560c-78ac-4220-9ba3-21009392f1d9,1281,934,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.32672536090762294,9.999e-05,True,4.0000434,cp
Grape,0,1a3bd10f-29f3-4b00-8648-9231e0453559,1035,235,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.13675554778103263,9.999e-05,True,4.0000434,cp
Grape,0,a901d30f-b385-427e-ba4c-dcf8ad89bb80,29,957,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.13825960208317015,9.999e-05,True,4.0000434,cp
Grape,0,38b1cfae-265f-4905-b877-7194c0ae835a,611,503,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.18209099081831076,9.999e-05,True,4.0000434,cp
Grape,0,fecc4b71-856d-4f15-bbc9-61618ed23692,950,374,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.06918169503550209,9.999e-05,True,4.0000434,cp
Grape,0,4314ecbb-8681-4bac-b4f5-a194db41322a,329,934,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.044546849112476285,0.00069993,True,3.1549454,cp
Grape,0,d5a95195-83c4-4839-ade8-00ad969840c1,618,501,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.19744855075504986,9.999e-05,True,4.0000434,cp
Grape,0,44e4c10b-6f53-4f3d-981d-104666bdf3f3,843,426,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.05559339498964988,0.00019998,True,3.6990135,cp
Grape,0,34adc96b-5195-40d7-81a2-8ce413f9d93c,1290,920,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.19085769541601816,9.999e-05,True,4.0000434,cp
Interphase,0,d5af7796-da3d-447d-bc57-6493184382ca,1069,636,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.10768835073456136,0.01779822,True,1.7496234,cp
Interphase,0,6f68a356-1bc1-4986-af15-1c58ab2b932f,1097,571,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.09922372097720787,0.26847315,False,0.57109916,cp
Interphase,0,05095097-4757-467e-a61c-4620cdd28f14,1076,599,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.09415204582238797,0.66273373,False,0.17866093,cp
Interphase,0,0357bebf-5fbe-450b-bfef-08171d0ce506,1144,575,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.10449243242441722,0.05559444,False,1.2549686,cp
Interphase,0,ce497840-2822-4d39-810e-65006615fe28,1145,615,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.1054585676921156,0.039296072,True,1.4056509,cp
Interphase,0,9bffdcf7-2b1f-4e32-b2d1-92f2d4c1815c,161,811,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.10603589819092342,0.031196881,True,1.5058888,cp
Interphase,0,540157c7-c75b-4609-a6a3-ed440693c502,1123,626,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.08962455845823682,0.93460655,False,0.029371178,cp
Interphase,0,a7e17056-4595-4b93-960f-f5a20da946d8,1123,570,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.1079075100863413,0.015698431,True,1.8041438,cp
Interphase,0,45796a74-daca-478c-bcd3-904306e2a5b9,707,382,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.09637274566580727,0.47645235,False,0.32198054,cp
Interphase,0,1d899b1e-b04c-4530-a5e5-5a2ee5b6eec6,256,373,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.08830191616382903,0.9682032,False,0.014033493,cp
Interphase,0,87076cae-5ad7-4239-a107-2e307ad795f0,336,995,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.09613219574176622,0.49715027,False,0.3035123,cp
Interphase,0,0530b7ce-4fdc-4e3d-bb4a-3ba940ed53b0,255,405,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.08496636986920611,0.99780023,False,0.0009563999,cp
Interphase,0,03496243-c82c-420f-971f-509f5c0a2c32,721,418,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.10595534994325415,0.03219678,True,1.4921876,cp
Interphase,0,6e9dc2eb-de69-48da-b0c7-b2c22357b703,710,979,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.08782607892101908,0.97640234,False,0.010371188,cp
Interphase,0,1fa400dd-69c7-419b-bc7c-49a5c45d48d6,204,427,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.08687855019598065,0.98830116,False,0.005110696,cp
Interphase,0,e4efcd23-7fc9-4729-914d-637394578a49,112,470,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.09164421400580323,0.8450155,False,0.07313531,cp
Interphase,0,88d918ca-5ce7-44b7-989d-b0e35036f9ec,684,971,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.09651606667096788,0.4628537,False,0.33455625,cp
Interphase,0,709e05b6-28a7-4afd-8b45-ddc7395f95b2,1081,330,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.0900162144787406,0.9208079,False,0.035830967,cp
Interphase,0,5b54a173-20e1-498a-9943-d6e15e45d6f2,229,423,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.08825932544925401,0.9691031,False,0.0136300195,cp
Interphase,0,20b58799-bebc-4cb1-a579-153253f0376e,107,735,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.09240077693814013,0.7972203,False,0.098421656,cp
Interphase,0,d37cd580-bfab-4260-bd66-7efb6ec5607a,392,446,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.12794899648206318,9.999e-05,True,4.0000434,cp
Interphase,0,f576b9d2-d060-47a5-8687-2c820106fecf,142,728,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.09641816476686256,0.47235277,False,0.32573354,cp
Interphase,0,d63f3c5e-efc4-404f-bc08-afa51fff9d13,745,390,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.0974378389935713,0.38916108,False,0.40987062,cp
Interphase,0,4572e4a0-8b94-4714-8d82-9e644a3ccdcd,1086,299,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.0943140187404358,0.64923507,False,0.18759803,cp
Interphase,0,b90e6329-e4f5-488c-a778-eb0ea1a145b4,208,393,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.0884216698185165,0.9660034,False,0.015021336,cp
Interphase,0,15c05ce3-ff2a-489a-a4a7-30e7fd43e7e9,629,585,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.0958716187748817,0.520148,False,0.28387308,cp
Interphase,0,0487b6bd-7732-46fb-aa82-9a13f4276b60,112,793,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.0958953264913296,0.51854813,False,0.28521094,cp
